pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
42,16,11.5395615417795,0,270.040674430861,2021,47.0707603255934,11597,270.129750029604,0,877,3915,46,1046,979,104,760,137,371,411,93,135,93,0.0451326800618398,0.0652943176697322,0.0451326800618398,10,59,65,1.83176837244661,4,0,4,4,8,6,10,0.0853412620704804,0,0.085595039457516,0.0853412620704804,0.170809412834479,0.127948448261309,0.213416599025307,138,392,222,26,24,118,0,124,87,0,8,1
42,16,11.3786909144734,0,266.314482304587,1989,46.4207084373014,11416,269.040374016726,0,868,3860,46,1023,961,103,752,136,359,401,91,133,91,0.0448700911948413,0.0651317158741476,0.0448700911948413,10,54,61,1.85738143248569,4,0,4,4,8,6,10,0.0853733369598723,0,0.0947834627828445,0.0853733369598723,0.180156799742717,0.128060005011953,0.222843467794797,138,392,222,26,24,118,0,124,87,0,8,1
38,12,13.0836996171969,0,291.880494257953,1922,49.3998674640074,11353,294.57134405617,0,1007,4042,42,783,1073,97,726,135,372,329,64,99,64,0.0346963805614267,0.0531581824561362,0.0346963805614267,3,4,23,1.35697097260796,2,0,2,2,6,4,8,0.0600310903216035,0,0.0676973517930771,0.0600310903216035,0.164760747163689,0.108562787577822,0.213292444419908,138,395,222,26,27,118,0,123,88,0,8,1
42,16,11.4647388501703,0,272.748106822159,2035,47.6208243965386,11656,272.748106822159,0,885,3895,46,1100,967,104,777,137,372,416,96,137,96,0.0458352568663879,0.0657637576228383,0.0458352568663879,11,64,67,1.87616011958338,4,0,4,4,8,6,10,0.0855817960476647,0,0.0855817960476647,0.0855817960476647,0.171163591838369,0.128372693699977,0.213954489490681,138,392,222,26,24,118,0,124,87,0,8,1
41,16,11.5006755056373,0,265.992965466026,1911,46.5163403312633,10929,267.773498076025,0,844,3659,43,972,921,100,730,131,330,380,86,126,86,0.0439720296681933,0.0642755770916629,0.0439720296681933,8,54,52,1.81884965205322,4,0,4,4,8,6,10,0.0887067667720544,0,0.0948533924128975,0.0887067667720544,0.183560159184952,0.133060149705206,0.227913542118103,138,392,222,26,24,118,0,124,87,0,8,1
40,12,13.3675216075037,0,305.232057053242,2088,51.8579235198108,12291,305.232057053242,0,1089,4333,44,879,1182,101,767,139,392,382,74,111,74,0.0358350465442101,0.0539261450942757,0.0358350465442101,4,5,28,1.27259075044392,1,0,1,1,5,3,7,0.024096800600026,0,0.024096800600026,0.024096800600026,0.121084700558909,0.0725907504439229,0.169578650402806,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.0296724335382,0,299.14858489696,2071,51.1710999571012,12108,299.14858489696,0,1039,4225,44,915,1140,101,766,139,381,388,79,117,79,0.03808697149217,0.056310335119016,0.03808697149217,6,15,36,1.352945331412,0,0,0,0,4,2,6,0.0150193796712306,0,0.0150193796712306,0.0150193796712306,0.112390988233177,0.0637051838639651,0.161076792425912,138,394,222,26,26,118,0,123,87,0,8,1
43,15,12.4864798872866,0,292.594010190468,2144,49.8229315237684,12588,292.594010190468,0,1006,4328,47,1086,1107,105,836,143,405,426,91,133,91,0.0417708677070722,0.0609393426059652,0.0417708677070722,10,55,65,1.79243028865714,3,0,3,3,7,5,9,0.0716320528490758,0,0.0716320528490758,0.0716320528490758,0.157916136366346,0.114774094796356,0.201058178313626,138,392,222,26,24,118,0,123,87,0,8,1
40,12,13.5563984219966,0,306.16339053198,2082,52.05,12246,306.16339053198,0,1074,4299,44,887,1190,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
41,14,12.8092242771614,0,296.782627636914,2120,50.6367939378006,12427,296.782627636914,0,1013,4285,45,1032,1127,103,816,142,391,412,88,128,88,0.0408316555268202,0.0593661946425737,0.0408316555268202,9,41,56,1.61377379181579,1,0,1,1,5,3,7,0.0309594715303792,0,0.0309594715303792,0.0309594715303792,0.12373559482379,0.0773475334196003,0.170123656713011,138,393,222,26,25,118,0,123,87,0,8,1
42,16,11.2757906910262,0,280.213283777348,2064,49.1051980617007,11782,280.213283777348,0,905,3833,45,1241,933,103,821,135,374,428,101,142,101,0.0476840992902952,0.0669542359253673,0.0476840992902952,11,76,71,1.9915219772164,4,0,4,4,8,6,10,0.0868624088766192,0,0.0868624088766192,0.0868624088766192,0.173724816804107,0.130293613289495,0.217156021216982,138,392,222,26,24,118,0,124,87,0,8,1
40,12,13.367178665618,0,305.470432529034,2082,52.05,12218,305.470432529034,0,1074,4291,44,887,1176,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
41,16,11.5982208092877,0,268.635437419289,1928,47.0026848783964,11023,268.635437419289,0,849,3680,44,990,929,101,736,132,336,386,87,127,87,0.0441756301357257,0.0643945909449923,0.0441756301357257,9,58,54,1.80663231063726,4,0,4,4,8,6,10,0.088824808708954,0,0.088824808708954,0.088824808708954,0.177649617384747,0.133237212580012,0.222062021255804,138,392,222,26,24,118,0,124,87,0,8,1
40,12,13.3974225992859,0,304.945458881824,2098,51.5301409659294,12421,304.945458881824,0,1115,4405,44,867,1196,102,765,139,408,381,71,110,71,0.0345746417534219,0.0531529785956572,0.0345746417534219,4,5,25,1.31114234128581,2,0,2,2,6,4,8,0.0652184977139298,0,0.0652184977139298,0.0652184977139298,0.157066185591402,0.111142341285812,0.202990029163284,138,395,222,26,27,118,0,123,88,0,8,1
40,13,12.9762389965766,0,289.698027021419,1975,49.2259384128406,11623,291.077206833328,0,1039,4146,43,795,1103,99,734,137,385,330,66,102,66,0.0342461804311552,0.0529835077381939,0.0342461804311552,4,6,24,1.38200240246892,2,0,2,2,6,4,8,0.0504908253808208,0,0.0552519299781812,0.0504908253808208,0.14988544030101,0.097807580078737,0.197202194998926,138,394,222,26,26,118,0,123,87,0,8,1
40,12,13.1947960251061,0,294.624409743081,2000,50.0101763299659,11784,294.624409743081,0,1058,4206,44,800,1128,100,740,138,392,335,66,102,66,0.0338829267507732,0.0523716449241079,0.0338829267507732,4,5,24,1.32390665441575,1,0,1,1,5,3,7,0.0422323744586473,0,0.0422323744586473,0.0422323744586473,0.138009136835407,0.0901207552035871,0.185897517580346,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.4910735517499,0,305.911391625093,2082,52.05,12236,305.911391625093,0,1074,4296,44,887,1185,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
42,12,13.3451915378444,0,302.262110725447,2171,50.6985261192965,12944,302.262110725447,0,1144,4633,47,904,1250,106,781,144,440,404,71,112,71,0.0334903926853989,0.0526083486918876,0.0334903926853989,5,6,30,1.25,2,0,2,2,6,4,8,0.0540916849194865,0,0.0540916849194865,0.0540916849194865,0.142460994914675,0.0982763400023779,0.186645649997566,138,395,222,26,27,118,0,123,88,0,8,1
42,13,13.2368166015521,0,301.347985821456,2173,51.1281415170607,12806,301.347985821456,0,1111,4478,46,959,1205,105,800,142,429,429,84,125,84,0.0390076754100787,0.0578027565063515,0.0390076754100787,7,25,44,1.44610671253205,0,0,0,0,4,2,6,0.0166899329202543,0,0.0166899329202543,0.0166899329202543,0.109278832276732,0.0629843830984933,0.155573282454971,138,394,222,26,26,118,0,123,87,0,8,1
43,16,12.027887342695,0,286.923321312647,2162,49.1418211169349,12623,286.923321312647,0,950,4273,48,1186,1061,107,868,145,400,443,100,143,100,0.0453010085793069,0.0646091393438495,0.0453010085793069,13,78,83,1.99691958640159,3,0,3,3,7,5,9,0.0638354861923077,0,0.0638354861923077,0.0638354861923077,0.148949468116754,0.106392477652477,0.191506459576923,138,392,222,26,24,118,0,123,87,0,8,1
40,12,13.5051718691388,0,305.273995790254,2104,51.3721439274897,12503,305.273995790254,0,1130,4445,44,862,1209,102,765,139,415,386,70,109,70,0.0339671041593014,0.0527802985504381,0.0339671041593014,4,5,24,1.32972489581177,3,0,3,3,7,5,9,0.0850398893123475,0,0.0850398893123475,0.0850398893123475,0.174409903267891,0.12972489581177,0.219094909767314,138,395,222,26,27,118,0,123,88,0,8,1
41,12,13.4379937422469,0,304.897285773206,2105,51.34146341,12500,304.897285773206,0,1130,4448,45,861,1205,103,765,139,417,382,70,109,70,0.03384913,0.05270793,0.03384913,4,5,24,1.333333333,4,0,4,4,8,6,10,0.088888889,0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,395,222,26,27,118,0,123,88,0,8,1
41,16,11.3008445818469,0,261.914028297484,1887,45.7643423767898,10804,266.956419521051,0,838,3632,43,954,908,99,724,130,321,371,84,124,84,0.0438280317692113,0.0642238794420008,0.0438280317692113,8,48,49,1.85338139809778,4,0,4,4,8,6,10,0.08837312673951,0,0.105780104298857,0.08837312673951,0.194153231038367,0.132559689742718,0.238339794041575,138,392,222,26,24,118,0,124,87,0,8,1
40,12,13.3608033616564,0,305.402977999804,2082,52.05,12216,305.402977999804,0,1073,4289,44,887,1173,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.3711205748706,0,299.983473070557,2038,50.9528728592063,11999,299.983473070557,0,1065,4249,44,840,1158,100,753,139,388,357,70,107,70,0.0351264238069803,0.0532994337324085,0.0351264238069803,4,5,27,1.28975098320309,0,0,0,0,4,2,6,0.0227148478171983,0,0.0227148478171983,0.0227148478171983,0.120443362940076,0.0715791051401313,0.169307620263009,138,395,222,26,27,118,0,123,88,0,8,1
33,11,12.3545647256278,0,283.19957406553,1590,47.5503170229264,9454,299.531574104606,0,735,3216,34,820,798,84,688,124,258,338,66,94,66,0.0425476860504531,0.0605212264870857,0.0425476860504531,4,14,25,1.56959701301287,4,0,6,4,10,6,12,0.128428959888194,0,0.174959012488921,0.128428959888194,0.280122945937558,0.181010926682109,0.332704912731473,138,394,222,26,26,118,0,124,87,0,8,1
40,13,12.8905952539061,0,289.214295649466,1995,49.2852336477634,11709,289.214295649466,0,1025,4147,44,833,1098,100,741,138,390,344,70,107,70,0.0355528216178765,0.054405611179694,0.0355528216178765,5,14,31,1.42003594962604,2,0,2,2,6,4,8,0.054119548069674,0,0.054119548069674,0.054119548069674,0.147600751187071,0.100860149128373,0.19434135224577,138,394,222,26,26,118,0,123,87,0,8,1
40,12,13.5177286944891,0,306.073477149181,2082,52.05,12242,306.073477149181,0,1073,4295,44,887,1185,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.515900129855,0,305.678890279834,2092,51.728539303696,12365,305.678890279834,0,1099,4366,44,875,1197,101,766,139,398,382,73,111,73,0.0353375323113372,0.0536209563642307,0.0353375323113372,4,5,27,1.28780805625227,1,0,1,1,5,3,7,0.0403285935474821,0,0.0403285935474821,0.0403285935474821,0.135287519410759,0.0878080562522722,0.182766982115549,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.3350965347906,0,305.197113390802,2084,51.9701892991531,12242,305.197113390802,0,1079,4305,44,884,1174,101,767,139,387,382,75,112,75,0.0362667361642009,0.0541909552206872,0.0362667361642009,4,5,29,1.25938680063176,0,0,0,0,4,2,6,0.010012587393111,0,0.010012587393111,0.010012587393111,0.108761013983052,0.0593868006317609,0.158135227221702,138,395,222,26,27,118,0,123,88,0,8,1
43,16,12.2328207537763,0,289.797750178762,2149,49.5975620052596,12557,289.797750178762,0,969,4275,47,1140,1079,106,853,144,397,434,97,139,97,0.0439628890347087,0.0630334819455705,0.0439628890347087,12,67,75,1.88128279194569,2,0,2,2,6,4,8,0.0537261948622116,0,0.0537261948622116,0.0537261948622116,0.141190082699639,0.0974581392017803,0.184922027039207,138,392,222,26,24,118,0,123,87,0,8,1
40,12,13.4539260352582,0,305.776731877811,2082,52.05,12231,305.776731877811,0,1074,4295,44,887,1182,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
41,12,13.5864547240261,0,305.936515646294,2154,51.6767906606284,12752,305.936515646294,0,1156,4517,45,872,1239,104,772,141,432,410,76,115,76,0.0358344609879706,0.0545259000278126,0.0358344609879706,4,5,28,1.2765216917421,1,0,1,1,5,3,7,0.028289804673423,0,0.028289804673423,0.028289804673423,0.121507199453271,0.0748985022450869,0.168115897024935,138,395,222,26,27,118,0,123,88,0,8,1
42,16,11.3942500782936,0,275.533056714217,2046,48.174583041964,11703,275.533056714217,0,892,3872,45,1153,954,103,793,136,373,420,98,139,98,0.0465249837864328,0.0662078760194988,0.0465249837864328,11,68,69,1.91919687475893,4,0,4,4,8,6,10,0.0860595399218117,0,0.0860595399218117,0.0860595399218117,0.172119079328442,0.129089309640308,0.215148849046939,138,392,222,26,24,118,0,124,87,0,8,1
42,14,12.5601657817949,0,294.369370106495,2129,50.316151602064,12457,294.369370106495,0,1000,4279,46,1066,1107,104,828,142,393,419,90,131,90,0.0417977594293928,0.060497691404586,0.0417977594293928,10,49,62,1.69631043060294,1,0,1,1,5,3,7,0.0379838662950184,0,0.0379838662950184,0.0379838662950184,0.129120964139678,0.0835524155148885,0.174689513359548,138,393,222,26,25,118,0,123,87,0,8,1
42,16,11.4232063465595,0,274.38901981253,2041,47.9471030694153,11683,274.38901981253,0,889,3882,46,1131,959,104,787,136,373,418,97,138,97,0.0462416490482141,0.0660254354535314,0.0462416490482141,11,66,68,1.90151769274201,4,0,4,4,8,6,10,0.0858632862573785,0,0.0858632862573785,0.0858632862573785,0.171726572105651,0.128794929090621,0.214658214938893,138,392,222,26,24,118,0,124,87,0,8,1
36,13,11.6916713097603,0,267.843686501629,1624,45.3791264836283,9561,286.783900258499,0,750,3277,36,802,807,87,680,124,257,328,68,99,68,0.042309617980922,0.0612993891379116,0.042309617980922,4,11,25,1.70193159598958,4,0,7,4,11,6,13,0.115677566568691,0,0.17424008148265,0.115677566568691,0.273805842445269,0.16546044705,0.323588722926578,138,393,222,26,25,118,0,124,87,0,8,1
40,12,13.2452022859363,0,298.124044423574,2026,50.6726586151622,11924,298.124044423574,0,1063,4234,44,828,1143,100,749,138,389,351,69,105,69,0.0347567973399592,0.0530236507720532,0.0347567973399592,4,5,26,1.29990367316407,1,0,1,1,5,3,7,0.0285163850073813,0,0.0285163850073813,0.0285163850073813,0.125664746386874,0.0770905653977058,0.174238926777199,138,395,222,26,27,118,0,123,88,0,8,1
42,12,13.4701916595662,0,304.132200951826,2175,51.5110056651345,12842,304.132200951826,0,1142,4517,46,915,1232,105,787,142,435,427,81,121,81,0.0377880600973665,0.0564844531239452,0.0377880600973665,6,14,36,1.33963606433751,0,0,0,0,4,2,6,0.00762860119224164,0,0.00762860119224164,0.00762860119224164,0.101655807140667,0.0546422046664543,0.14866941061488,138,394,222,26,26,118,0,123,87,0,8,1
41,12,13.480302762535,0,305.10883089633,2105,51.34146341,12509,305.10883089633,0,1132,4450,45,861,1208,103,765,139,417,385,70,109,70,0.03384913,0.05270793,0.03384913,4,5,24,1.333333333,4,0,4,4,8,6,10,0.088888889,0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,395,222,26,27,118,0,123,88,0,8,1
40,13,12.4126936421383,0,294.340426263046,2075,50.7771016272723,12025,294.340426263046,0,999,4083,44,1050,1065,101,793,137,379,403,87,126,87,0.0416218985635114,0.0600631734224771,0.0416218985635114,8,37,48,1.58666077817232,1,0,1,1,5,3,7,0.0390331338182375,0,0.0390331338182375,0.0390331338182375,0.133178163431285,0.0861056488492019,0.180250678462249,138,393,222,26,25,118,0,123,87,0,8,1
36,13,11.5078129004513,0,264.394597506171,1648,44.9625825573771,9667,283.327649681675,0,759,3312,37,813,814,88,683,124,261,329,69,101,69,0.0424441803018006,0.0617006950770311,0.0424441803018006,4,13,26,1.74615237298104,4,0,7,4,11,6,13,0.111416575166229,0,0.170966392952104,0.111416575166229,0.268661474779678,0.160264116080017,0.317509015693466,138,393,222,26,25,118,0,124,87,0,8,1
40,12,13.5261823567755,0,306.109597342586,2082,52.05,12244,306.109597342586,0,1073,4296,44,887,1186,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
42,12,13.3425183788972,0,302.979705697246,2139,50.8752756914147,12742,302.979705697246,0,1135,4554,46,887,1227,105,774,142,429,391,70,110,70,0.0333004050169032,0.0523522840209089,0.0333004050169032,4,5,27,1.28900275318355,3,0,3,3,7,5,9,0.0762964341720627,0,0.0762964341720627,0.0762964341720627,0.164157367773613,0.120226900738821,0.208087834340371,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.3582655963442,0,305.392134820743,2082,52.05,12215,305.392134820743,0,1073,4289,44,887,1173,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
42,12,13.3393397232955,0,302.900332405789,2141,50.8547274787219,12753,302.900332405789,0,1135,4559,46,888,1228,105,774,142,430,391,70,110,70,0.0332762187991779,0.0523366081698936,0.0332762187991779,4,5,27,1.28704878883282,3,0,3,3,7,5,9,0.0757413950111981,0,0.0757413950111981,0.0757413950111981,0.163557019297801,0.119649206932207,0.207464831218809,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.5185773950982,0,305.412923278572,2101,51.4610795927393,12470,305.412923278572,0,1123,4426,44,865,1207,102,765,139,411,386,71,109,71,0.034309083734557,0.0529900781012077,0.034309083734557,4,5,25,1.31926487792078,3,0,3,3,7,5,9,0.0738825368367118,0,0.0738825368367118,0.0738825368367118,0.16464721983602,0.119264877920777,0.210029560920085,138,395,222,26,27,118,0,123,88,0,8,1
41,12,13.5181772430691,0,305.315070202359,2107,51.3605117486451,12529,305.315070202359,0,1134,4455,45,861,1212,103,765,139,417,388,70,109,70,0.0339619071659198,0.0528112001895584,0.0339619071659198,4,5,24,1.33010613515181,3,0,3,3,7,5,9,0.0854465446105266,0,0.0854465446105266,0.0854465446105266,0.174581315338801,0.13001392951339,0.219148700241665,138,395,222,26,27,118,0,123,88,0,8,1
39,14,10.9693502379363,0,254.29331548853,1719,43.7426582013106,9977,273.205393675492,0,786,3416,39,846,834,93,693,125,273,333,74,109,74,0.0428382704380462,0.0628759922270144,0.0428382704380462,5,18,31,1.87566093017347,4,0,7,4,11,6,13,0.098937489851905,0,0.161378802974425,0.098937489851905,0.253595262031617,0.145045719380501,0.299703491560213,138,392,222,26,24,118,0,124,87,0,8,1
41,12,13.4001380718843,0,304.418510417913,2111,51.2477544544988,12545,304.418510417913,0,1131,4468,45,866,1208,103,766,139,419,383,70,109,70,0.0337388301294254,0.0526364411728598,0.0337388301294254,4,5,24,1.32442238969165,3,0,3,3,7,5,9,0.0863576644694546,0,0.0863576644694546,0.0863576644694546,0.175039922915173,0.130698793245779,0.219381051691498,138,395,222,26,27,118,0,123,88,0,8,1
41,14,12.0350177529758,0,285.808547776666,2035,49.4307765931835,11766,285.808547776666,0,967,3977,44,1064,1008,101,789,136,382,388,87,126,87,0.0420490940761114,0.0610098275419302,0.0420490940761114,8,47,52,1.73058912516998,3,0,3,3,7,5,9,0.0710596070820335,0,0.0710596070820335,0.0710596070820335,0.161362847224825,0.116211227249313,0.206514467392104,138,393,222,26,25,118,0,123,87,0,8,1
40,12,13.3641829808624,0,305.264057473075,2087,51.8945224251224,12277,305.264057473075,0,1086,4325,44,881,1181,101,767,139,391,382,74,112,74,0.0359757783648827,0.0540124738117075,0.0359757783648827,4,5,28,1.26828623207914,0,0,0,0,4,2,6,0.0195053143201546,0,0.0195053143201546,0.0195053143201546,0.117067150057565,0.0682862320791422,0.165848067816552,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.3561409920045,0,305.086880523035,2089,51.8038378811637,12309,305.086880523035,0,1092,4343,44,877,1182,101,766,139,395,382,73,111,73,0.0356270739195038,0.053798569043131,0.0356270739195038,4,5,27,1.27895194138241,1,0,1,1,5,3,7,0.0308820709700377,0,0.0308820709700377,0.0308820709700377,0.127021812142211,0.0789519413824126,0.175091682554586,138,395,222,26,27,118,0,123,88,0,8,1
43,15,12.3991577327205,0,291.217687323895,2164,49.5344899241274,12723,291.217687323895,0,1006,4385,48,1104,1117,107,843,145,412,430,91,134,91,0.0415967449360754,0.0608792443413283,0.0415967449360754,11,57,67,1.77528194179503,3,0,3,3,7,5,9,0.0642455465685833,0,0.0642455465685833,0.0642455465685833,0.149906275759902,0.107075911514431,0.19273664070575,138,392,222,26,24,118,0,123,87,0,8,1
40,13,12.4601071822661,0,294.984076620494,2075,50.8612090634427,12034,294.984076620494,0,1003,4095,44,1040,1070,101,791,137,380,402,86,125,86,0.0412883314042718,0.0596876025859624,0.0412883314042718,7,35,47,1.56441573841275,1,0,1,1,5,3,7,0.0364539987659132,0,0.0364539987659132,0.0364539987659132,0.130985898657571,0.0837199489213528,0.178251848813011,138,393,222,26,25,118,0,123,87,0,8,1
40,12,13.4144334956615,0,305.258739437791,2092,51.7114927566073,12356,305.258739437791,0,1101,4366,44,874,1190,101,766,139,399,384,73,111,73,0.0352719841320255,0.0535807473324501,0.0352719841320255,4,5,27,1.28981295706487,1,0,1,1,5,3,7,0.0424671544254809,0,0.0424671544254809,0.0424671544254809,0.137158760182015,0.0898129570648703,0.184504562821405,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.5232964613792,0,305.519863401966,2098,51.549524024535,12436,305.519863401966,0,1115,4407,44,868,1204,102,765,139,407,385,71,110,71,0.0346491743959844,0.0531986989409811,0.0346491743959844,4,5,25,1.30886263562186,2,0,2,2,6,4,8,0.062786811659614,0,0.062786811659614,0.062786811659614,0.154938460290456,0.108862635621859,0.201014284252701,138,395,222,26,27,118,0,123,88,0,8,1
37,13,11.482773018606,0,263.924862228655,1651,44.9058529754345,9681,282.856939060405,0,760,3317,37,815,815,89,684,124,262,330,70,102,70,0.0424625064943762,0.0617553493805093,0.0424625064943762,4,13,27,1.75217484992478,4,0,7,4,11,6,13,0.110836265994282,0,0.170520545659551,0.110836265994282,0.267960857609109,0.159556421969061,0.316681013583888,138,393,222,26,25,118,0,124,87,0,8,1
42,12,13.5765487532321,0,305.036542837214,2200,51.7647653546852,12965,305.036542837214,0,1174,4571,46,883,1264,108,778,143,447,436,79,120,79,0.0365937738096628,0.0552358936202533,0.0365937738096628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.0941186180273611,0.0470593092609585,0.14117792728832,138,395,222,26,27,118,0,123,88,0,8,1
42,16,11.3852950223684,0,275.886863162654,2047,48.2449338156666,11709,275.886863162654,0,893,3869,45,1159,953,103,796,136,373,421,98,139,98,0.046612608282898,0.0662642978434806,0.046612608282898,11,69,69,1.92466436325643,4,0,4,4,8,6,10,0.0861202336038978,0,0.0861202336038978,0.0861202336038978,0.17224046665981,0.12918035017984,0.215300583235752,138,392,222,26,24,118,0,124,87,0,8,1
40,12,13.413476310995,0,305.628035146978,2082,52.05,12225,305.628035146978,0,1073,4291,44,887,1177,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,15,11.9166050516366,0,274.844089824221,1952,47.8433400749974,11213,274.844089824221,0,888,3784,44,965,972,101,739,133,343,384,85,124,85,0.0427130324723831,0.0625283359069581,0.0427130324723831,8,48,49,1.70160762361543,3,0,3,3,7,5,9,0.0729870907765561,0,0.0729870907765561,0.0729870907765561,0.163863704532125,0.118425397243788,0.209302010999357,138,392,222,26,24,118,0,123,87,0,8,1
40,12,13.3325076015255,0,305.210674469396,2083,51.9906541994991,12233,305.210674469396,0,1077,4301,44,884,1173,101,767,139,386,382,75,112,75,0.0363454287551689,0.0542392273912395,0.0363454287551689,4,5,29,1.25697985598076,0,0,0,0,4,2,6,0.00744517975189526,0,0.00744517975189526,0.00744517975189526,0.106514532293378,0.0569798559807576,0.15604920852224,138,395,222,26,27,118,0,123,88,0,8,1
41,14,12.2513371914062,0,292.506062366979,2074,50.57425573481,11992,292.506062366979,0,986,4049,44,1076,1046,102,797,137,379,406,89,128,89,0.0424263783002971,0.0609689554196991,0.0424263783002971,8,42,51,1.64031019549312,2,0,2,2,6,4,8,0.045253356134962,0,0.045253356134962,0.045253356134962,0.138465352350428,0.0918593545029019,0.185071350718368,138,393,222,26,25,118,0,123,87,0,8,1
43,16,12.1937998452795,0,288.820390795805,2169,49.4353242239331,12672,288.820390795805,0,976,4309,47,1152,1085,107,858,145,406,444,98,141,98,0.044311028501606,0.063545026388429,0.044311028501606,12,70,77,1.91245871461572,2,0,2,2,6,4,8,0.0563794648669532,0,0.0563794648669532,0.0563794648669532,0.142409918851812,0.0993946923010218,0.185425146285881,138,392,222,26,24,118,0,123,87,0,8,1
40,12,13.237418567095,0,298.243485367603,2028,50.7070846954573,11929,298.243485367603,0,1063,4234,44,829,1142,100,749,138,389,352,69,105,69,0.0348022082735691,0.053057532441308,0.0348022082735691,4,5,26,1.29865635141924,1,0,1,1,5,3,7,0.0278036297160678,0,0.0278036297160678,0.0278036297160678,0.125023266627686,0.0764134478799387,0.173633084791557,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.556524292249,0,306.164145753494,2082,52.05,12246,306.164145753494,0,1074,4299,44,887,1190,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
42,15,12.0785070812897,0,277.690761614759,2012,47.9581416675305,11649,277.690761614759,0,937,4010,46,962,1027,103,753,138,379,384,84,124,84,0.0413009896479359,0.0609445484696981,0.0413009896479359,8,41,52,1.66760625379265,3,0,3,3,7,5,9,0.0726810499263649,0,0.0726810499263649,0.0726810499263649,0.161145631000625,0.116913339963495,0.205377921037755,138,392,222,26,24,118,0,123,87,0,8,1
