pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
40,12,13.4414424376427,0,305.77491399433507,2082,52.05,12230,305.77491399433507,0,1074,4293,44,887,1181,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.41932722729888,0,305.3437042130243,2091,51.74714947512291,12344,305.3437042130243,0,1099,4359,44,875,1190,101,766,139,398,384,73,111,73,0.03540909301200935,0.05366485363975822,0.03540909301200935,4,5,27,1.2856192524070034,1,0,1,1,5,3,7,0.03799386943360478,0,0.03799386943360478,0.03799386943360478,0.13324463580783308,0.08561925240700341,0.18087001878123168,138,395,222,26,27,118,0,123,88,0,8,1
41,16,11.299365712124315,0,261.8838416949088,1887,45.75877713701008,10803,266.9503726454573,0,838,3632,43,954,908,99,724,130,321,371,84,124,84,0.04382696609764817,0.06422349684811915,0.04382696609764817,8,48,49,1.8536369539082787,4,0,4,4,8,6,10,0.0883706576014356,0,0.1058609685768615,0.0883706576014356,0.19423162617829712,0.1325559860362458,0.2384169546131073,138,392,222,26,24,118,0,124,87,0,8,1
43,12,13.282497206454897,0,301.43190812415065,2170,50.48530007300247,12961,301.43190812415065,0,1140,4649,47,909,1249,107,782,145,441,400,70,111,70,0.03287678041058765,0.05208950323910652,0.03287678041058765,5,6,30,1.25,2,0,2,2,6,4,8,0.06414942164635523,0,0.06414942164635523,0.06414942164635523,0.15120528963197913,0.1076773556391672,0.19473322362479112,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.540344067256292,0,306.1804106757508,2082,52.05,12247,306.1804106757508,0,1074,4297,44,887,1187,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.387418191551086,0,300.5430245765873,2042,51.05283157484666,12021,300.5430245765873,0,1066,4254,44,844,1160,100,754,139,388,360,71,107,71,0.03525827787113086,0.053397811709611734,0.03525827787113086,4,5,27,1.2861292906219082,0,0,0,0,4,2,6,0.020645309174548425,0,0.020645309174548425,0.020645309174548425,0.11858077817038329,0.06961304345569011,0.16754851245152497,138,395,222,26,27,118,0,123,88,0,8,1
33,11,12.295754970841731,0,279.17598463040173,1544,46.74771974469696,9212,298.1397284194699,0,719,3162,34,765,785,82,670,123,244,325,63,90,63,0.0418675011381545,0.05998086168067916,0.0418675011381545,3,6,20,1.5566401787448492,4,0,7,4,11,6,13,0.12967744449600216,0,0.18499608530214015,0.12967744449600216,0.2907081340785861,0.18253346888422511,0.343564158466809,138,394,222,26,26,118,0,124,87,0,8,1
40,12,13.196712087593173,0,294.9869670074538,2003,50.08291867642865,11799,294.9869670074538,0,1059,4209,44,803,1129,100,741,138,392,337,66,102,66,0.03397888010467051,0.05244323692942906,0.03397888010467051,4,5,24,1.321271062163153,1,0,1,1,5,3,7,0.04072632172480333,0,0.04072632172480333,0.04072632172480333,0.13665368938127245,0.08869000512541152,0.18461737278188062,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.578388583823005,0,306.1402996182528,2087,51.875607880528754,12320,306.1402996182528,0,1088,4336,44,880,1196,101,767,139,392,383,74,112,74,0.03590304727428876,0.053967858587244545,0.03590304727428876,4,5,28,1.2705108342597706,0,0,0,0,4,2,6,0.02187822332528266,0,0.02187822332528266,0.02187822332528266,0.11914344544038859,0.07051083425977062,0.16777605637487653,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.567309981611437,0,306.2288598896686,2082,52.05,12249,306.2288598896686,0,1074,4299,44,887,1190,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.49162637717834,0,305.9133956172715,2082,52.05,12236,305.9133956172715,0,1074,4296,44,887,1185,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
41,12,13.500590195202198,0,304.46921077432177,2162,51.51498466162917,12779,304.46921077432177,0,1155,4519,45,874,1241,106,772,141,435,416,74,114,74,0.03510628817142195,0.053873268941242676,0.03510628817142195,4,5,26,1.2927391238412478,2,0,2,2,6,4,8,0.04558839900333672,0,0.04558839900333672,0.04558839900333672,0.13649126431623715,0.09103983140335219,0.1819426967162526,138,395,222,26,27,118,0,123,88,0,8,1
42,16,11.204457455060215,0,262.22922013669495,1951,45.696681520554684,11202,267.9958507701328,0,858,3795,45,996,941,102,742,134,345,388,89,130,89,0.04455908486323345,0.06491966987039026,0.04455908486323345,9,48,56,1.884207146714835,4,0,4,4,8,6,10,0.08567112475986582,0,0.10557826912426088,0.08567112475986582,0.1912493938841267,0.12850668679242017,0.23408495591668108,138,392,222,26,24,118,0,124,87,0,8,1
41,13,13.128419779629084,0,300.52616064529184,2119,50.773298803571215,12543,300.52616064529184,0,1085,4405,45,945,1172,104,791,140,412,401,77,118,77,0.03681307894791443,0.05578774501476869,0.03681307894791443,6,24,39,1.5051062430644029,3,0,3,3,7,5,9,0.0824321766920173,0,0.0824321766920173,0.0824321766920173,0.1703464675980705,0.12638932190270327,0.21430361280875648,138,394,222,26,26,118,0,123,87,0,8,1
40,13,12.647280062355318,0,283.81934244400264,1950,48.35859150771846,11448,287.4811305805379,0,1009,4064,43,806,1070,99,730,135,372,331,67,104,67,0.03541538625620377,0.05441996454784473,0.03541538625620377,4,8,26,1.462552032156251,2,0,2,2,6,4,8,0.05524375382374692,0,0.06788471345850333,0.05524375382374692,0.16151760732426462,0.10206020035354159,0.2083340538540593,138,394,222,26,26,118,0,123,87,0,8,1
40,12,13.410994473760791,0,305.61743093334155,2082,52.05,12224,305.61743093334155,0,1073,4291,44,887,1177,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.577590216899804,0,306.3331198892892,2082,52.05,12253,306.3331198892892,0,1074,4298,44,887,1190,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.359347992887784,0,305.3924091495251,2083,52.0091640303108,12233,305.3924091495251,0,1077,4300,44,885,1177,101,767,139,385,383,75,112,75,0.036416603621419526,0.054282887985463615,0.036416603621419526,4,5,29,1.2548028535272788,0,0,0,0,4,2,6,0.005123043789326853,0,0.005123043789326853,0.005123043789326853,0.10448266332286528,0.05480285352727895,0.15416247306081737,138,395,222,26,27,118,0,123,88,0,8,1
37,14,12.011138529354369,0,276.4855599150966,1779,47.17085434781323,10398,285.554456572112,0,796,3535,40,906,882,93,715,130,308,369,78,112,78,0.04349803213127863,0.06252318516568892,0.04349803213127863,7,33,43,1.6740027673777154,4,0,5,4,9,6,11,0.10901971108452432,0,0.13485710010435428,0.10901971108452432,0.23095811667896365,0.15707021911082486,0.27900862470526416,138,393,222,26,25,118,0,124,87,0,8,1
41,16,11.224819141503016,0,260.36220144060354,1878,45.47824563789624,10757,266.64556294410505,0,836,3621,43,947,903,99,722,130,318,368,84,123,84,0.043773247937604835,0.06420421113188271,0.043773247937604835,8,46,48,1.8665189603383112,4,0,4,4,8,6,10,0.08824619378083969,0,0.1099371590073254,0.08824619378083969,0.1981833527881651,0.13236929033755693,0.24230644934488232,138,392,222,26,24,118,0,124,87,0,8,1
41,14,12.761204830345735,0,297.177031876007,2117,50.75747362156906,12396,297.177031876007,0,1018,4282,45,1020,1124,103,812,142,391,410,87,126,87,0.040468044423557295,0.05894033487233768,0.040468044423557295,8,38,53,1.582709598607288,1,0,1,1,5,3,7,0.02831571041594494,0,0.02831571041594494,0.02831571041594494,0.12170871130410403,0.07501221108183088,0.16840521196998998,138,393,222,26,25,118,0,123,87,0,8,1
41,14,12.962698772162314,0,298.52117918109866,2114,50.87273750481914,12404,298.52117918109866,0,1023,4288,45,1008,1139,103,808,142,390,407,86,125,86,0.04012075127158542,0.058533586616918334,0.04012075127158542,8,35,51,1.553039488217275,1,0,1,1,5,3,7,0.025790594647330245,0,0.025790594647330245,0.025790594647330245,0.11977278921615143,0.07278169213376717,0.16676388670258835,138,393,222,26,25,118,0,123,87,0,8,1
40,12,13.594903921639766,0,306.4032258470063,2082,52.05,12256,306.4032258470063,0,1073,4298,44,887,1191,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.569699061641257,0,306.2431943698476,2082,52.05,12249,306.2431943698476,0,1074,4299,44,887,1190,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.589401396817946,0,306.37971505913123,2082,52.05,12255,306.37971505913123,0,1073,4298,44,887,1191,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
41,16,10.693355806776413,0,249.51400283042832,1816,43.478258183445895,10426,264.4724894011162,0,820,3548,42,899,868,97,708,127,294,346,80,119,80,0.043390276162591356,0.06406671787125139,0.043390276162591356,6,30,39,1.9583583841805465,4,0,6,4,10,6,12,0.08735885642118095,0,0.13899745971733551,0.08735885642118095,0.22635631613851648,0.1310382845276674,0.2700357442450029,138,392,222,26,24,118,0,124,87,0,8,1
40,12,13.46654922546885,0,305.24106333196795,2098,51.53990196026312,12429,305.24106333196795,0,1114,4405,44,868,1200,102,765,139,407,381,71,110,71,0.034612175184885616,0.05317600262095286,0.034612175184885616,4,5,25,1.3099943184416778,2,0,2,2,6,4,8,0.06399394000709113,0,0.06399394000709113,0.06399394000709113,0.15599469759619622,0.10999431844167776,0.20199507603078284,138,395,222,26,27,118,0,123,88,0,8,1
42,15,12.543906714441926,0,293.32731285852503,2135,50.0991187492008,12501,293.32731285852503,0,990,4280,46,1088,1104,105,835,143,394,423,92,133,92,0.042451685198914166,0.06126356647127342,0.042451685198914166,11,54,66,1.7521769216592973,2,0,2,2,6,4,8,0.04273846126110485,0,0.04273846126110485,0.04273846126110485,0.13276615361119476,0.08775230777093442,0.1777800001210243,138,392,222,26,24,118,0,123,87,0,8,1
43,13,13.013967593312897,0,298.32899660047565,2168,50.184734762107595,12888,298.32899660047565,0,1099,4570,48,968,1209,107,801,145,432,409,76,117,76,0.03546262307966721,0.05470267791391446,0.03546262307966721,6,21,41,1.4082583033809069,3,0,3,3,7,5,9,0.06492459119359392,0,0.06492459119359392,0.06492459119359392,0.15149071338138212,0.10820765239299356,0.19477377458078177,138,394,222,26,26,118,0,123,87,0,8,1
43,14,12.739896409139957,0,295.0667271832849,2191,50.389663908998656,12834,295.0667271832849,0,1062,4428,47,1041,1164,108,825,145,426,445,90,132,90,0.04098647670287436,0.059982691013431816,0.04098647670287436,9,43,57,1.6330100942498689,1,0,1,1,5,3,7,0.03259660364642541,0,0.03259660364642541,0.03259660364642541,0.12157686994789976,0.07708673705250264,0.16606700335397698,138,393,222,26,25,118,0,123,87,0,8,1
42,16,11.435517678116526,0,273.90260984143845,2039,47.85038544893628,11675,273.90260984143845,0,888,3886,46,1122,962,104,784,136,373,418,96,138,96,0.046121183666701586,0.06594786722973793,0.046121183666701586,11,66,68,1.894001037989795,4,0,4,4,8,6,10,0.08577984512090575,0,0.08577984512090575,0.08577984512090575,0.1715596898778053,0.12866976736336175,0.21444961212026128,138,392,222,26,24,118,0,124,87,0,8,1
42,16,11.418818086014099,0,274.56239615895964,2042,47.98157717288893,11686,274.56239615895964,0,890,3880,46,1134,959,104,788,136,373,419,97,138,97,0.04628458782200416,0.06605308393123469,0.04628458782200416,11,67,68,1.9041969349775008,4,0,4,4,8,6,10,0.085893028080621,0,0.085893028080621,0.085893028080621,0.17178605573606043,0.12883954183352234,0.21473256948896174,138,392,222,26,24,118,0,124,87,0,8,1
41,12,13.443708685310629,0,304.9258604914539,2105,51.34146341,12501,304.9258604914539,0,1130,4448,45,861,1206,103,765,139,417,382,70,109,70,0.03384913,0.05270793,0.03384913,4,5,24,1.333333333,4,0,4,4,8,6,10,0.088888889,0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.522110254420088,0,305.49298242360635,2098,51.527292211239434,12444,305.49298242360635,0,1117,4411,44,867,1205,102,765,139,408,385,71,110,71,0.034563687588789076,0.05314625901383998,0.034563687588789076,4,5,25,1.3114773927518377,2,0,2,2,6,4,8,0.06557588594623366,0,0.06557588594623366,0.06557588594623366,0.15737890029517054,0.11147739275183774,0.20328040710077463,138,395,222,26,27,118,0,123,88,0,8,1
42,12,13.658019138553989,0,306.3730235716349,2176,51.81914659647247,12870,306.3730235716349,0,1167,4549,46,879,1254,105,776,142,439,425,79,119,79,0.03680647589779089,0.05542344170753435,0.03680647589779089,5,6,30,1.2539451871428517,0,0,0,0,4,2,6,0.0003357606066711541,0,0.0003357606066711541,0.0003357606066711541,0.09552056027344785,0.0479281609400595,0.1431129606068362,138,394,222,26,26,118,0,123,87,0,8,1
42,12,13.377733954146194,0,303.03447062925403,2142,50.83600719602569,12772,303.03447062925403,0,1137,4566,46,889,1232,105,775,142,430,394,70,110,70,0.033254184141471396,0.05232232681282883,0.033254184141471396,4,5,27,1.2852686454417257,3,0,3,3,7,5,9,0.0752357310805116,0,0.0752357310805116,0.0752357310805116,0.1630100766828184,0.11912290367005313,0.20689724927235992,138,395,222,26,27,118,0,123,88,0,8,1
38,14,11.179582478543221,0,258.23716396569654,1691,44.21895386413126,9856,277.15743103726027,0,776,3375,38,833,826,91,689,124,268,331,72,106,72,0.042684405633461604,0.06241712038608525,0.042684405633461604,4,16,29,1.8250968408656572,4,0,7,4,11,6,13,0.10380970523282183,0,0.16512209041725925,0.10380970523282183,0.2594775708414627,0.1509874454449236,0.30665531105356447,138,393,222,26,25,118,0,124,87,0,8,1
40,12,13.563341016426921,0,306.099772102167,2086,51.909875855160294,12304,306.099772102167,0,1085,4328,44,881,1194,101,767,139,390,382,74,112,74,0.036034816091404714,0.05404868915509168,0.036034816091404714,4,5,28,1.2664804643656689,0,0,0,0,4,2,6,0.01757916208233741,0,0.01757916208233741,0.01757916208233741,0.11538176684676593,0.06648046436566887,0.16428306913009738,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.402416954323702,0,305.2575651818293,2091,51.7569755620515,12336,305.2575651818293,0,1097,4355,44,876,1187,101,766,139,397,384,73,111,73,0.03544687674056001,0.053688031204078654,0.03544687674056001,4,5,27,1.2844635738073882,1,0,1,1,5,3,7,0.036761145587543426,0,0.036761145587543426,0.036761145587543426,0.13216600244079585,0.0844635738073882,0.17986843066064062,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.29248233190358,0,296.891952289011,2015,50.38578673736055,11875,296.891952289011,0,1061,4224,44,816,1142,100,745,138,391,344,68,104,68,0.03437838888666575,0.05274131546118173,0.03437838888666575,4,5,25,1.3102975817384999,1,0,1,1,5,3,7,0.034455761406897684,0,0.034455761406897684,0.034455761406897684,0.1310101851214937,0.0827329729024102,0.17928739661700624,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.479168958343363,0,305.3530219514919,2096,51.58813922995233,12412,305.3530219514919,0,1110,4395,44,870,1199,102,766,139,405,381,72,110,72,0.03479765938802847,0.05328978366410752,0.03479765938802847,4,5,26,1.3043209735294248,2,0,2,2,6,4,8,0.05794237206891733,0,0.05794237206891733,0.05794237206891733,0.15069957564178413,0.10432097352942489,0.19707817710229167,138,395,222,26,27,118,0,123,88,0,8,1
42,16,11.509532916340646,0,270.97833233999876,2027,47.2689229412396,11625,270.97833233999876,0,880,3910,46,1066,975,104,766,137,372,413,94,136,94,0.045396950559249014,0.06548153013727047,0.045396950559249014,11,61,66,1.8488112070151834,4,0,4,4,8,6,10,0.08527820030977182,0,0.08527820030977182,0.08527820030977182,0.1705564005266764,0.12791730001109136,0.21319550022799597,138,392,222,26,24,118,0,124,87,0,8,1
40,13,12.335350482592828,0,293.42782989701567,2074,50.672066618066175,12009,293.42782989701567,0,992,4066,44,1064,1056,101,795,137,379,405,88,127,88,0.04203846374771955,0.06053219361934716,0.04203846374771955,8,40,50,1.6144408183485819,1,0,1,1,5,3,7,0.042254008051235276,0,0.042254008051235276,0.042254008051235276,0.13591590650340524,0.0890849575202808,0.18274685597245074,138,393,222,26,25,118,0,123,87,0,8,1
41,15,11.74706669770826,0,286.1398314694821,2070,49.815563408442046,11888,286.1398314694821,0,942,3928,44,1174,985,102,812,136,376,419,96,136,96,0.04543532561300186,0.06435679750174693,0.04543532561300186,10,61,63,1.8409718935995016,3,0,3,3,7,5,9,0.06851848062288897,0,0.06851848062288897,0.06851848062288897,0.15824070797788184,0.11337959469436668,0.20310182204935956,138,392,222,26,24,118,0,123,87,0,8,1
41,12,13.377398572997441,0,303.85068895535613,2122,51.10075644080879,12623,303.85068895535613,0,1132,4502,45,874,1216,104,769,140,423,386,70,109,70,0.03356580651820269,0.052524299109868805,0.03356580651820269,4,5,25,1.310444099575989,3,0,3,3,7,5,9,0.08238701965537643,0,0.08238701965537643,0.08238701965537643,0.17074514386136708,0.12656608139570716,0.21492420560169784,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.407156383020538,0,304.8521614875558,2102,51.42343666278421,12463,304.8521614875558,0,1123,4428,44,864,1200,102,765,139,413,381,70,109,70,0.034164337381546894,0.05290128676070934,0.034164337381546894,4,5,24,1.3236921874786944,3,0,3,3,7,5,9,0.07860500038995036,0,0.07860500038995036,0.07860500038995036,0.16877937545174485,0.12369218747869448,0.21386656254048897,138,395,222,26,27,118,0,123,88,0,8,1
41,15,12.082610461887654,0,277.7489885999226,2012,47.96484729835614,11649,277.7489885999226,0,937,4011,45,961,1027,103,752,138,379,384,84,124,84,0.04127194486934665,0.06091150803232676,0.04127194486934665,8,41,51,1.6663553118173637,3,0,3,3,7,5,9,0.07258726096457883,0,0.07258726096457883,0.07258726096457883,0.16107719040648358,0.1168322251855312,0.20532215462743594,138,393,222,26,25,118,0,123,87,0,8,1
41,16,10.740578460003508,0,250.47790887555652,1821,43.6559651066688,10455,264.665575718934,0,821,3554,42,903,871,97,709,127,296,348,80,119,80,0.043424304743954416,0.06407893470004014,0.043424304743954416,6,31,40,1.950198082272026,4,0,6,4,10,6,12,0.08743769991177125,0,0.1364153352066957,0.08743769991177125,0.22385303511846694,0.1311565497431521,0.26757188494984774,138,392,222,26,24,118,0,124,87,0,8,1
40,12,13.351634614172964,0,305.405925476377,2082,52.05,12216,305.405925476377,0,1074,4291,44,887,1175,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
41,16,11.207599581125919,0,260.01071677789065,1876,45.41344548617352,10746,266.57515475480517,0,835,3619,43,945,902,99,722,129,317,367,84,123,84,0.04376083954520659,0.06419975631186375,0.04376083954520659,7,45,47,1.869494583303276,4,0,5,4,9,6,11,0.08821744380272999,0,0.11087872086108902,0.08821744380272999,0.19909616466381902,0.13232616537783146,0.24320488623892048,138,392,222,26,24,118,0,124,87,0,8,1
36,13,11.600456437463553,0,266.1325425107543,1636,45.172472889801455,9613,285.06920330133835,0,755,3295,37,807,811,88,682,124,259,329,69,100,69,0.0423763763356855,0.061498482941269805,0.0423763763356855,4,12,26,1.7238701765598097,4,0,7,4,11,6,13,0.11356362580256651,0,0.17261595625293985,0.11356362580256651,0.2712536456682598,0.16288247051022653,0.32057249037591984,138,393,222,26,25,118,0,124,87,0,8,1
40,12,13.443896408568156,0,305.78497527512945,2082,52.05,12231,305.78497527512945,0,1074,4294,44,887,1181,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.595265675972751,0,306.36263185869757,2083,52.01179663587921,12270,306.36263185869757,0,1077,4307,44,885,1193,101,767,139,385,383,75,112,75,0.03642672663935134,0.05428909771934196,0.03642672663935134,4,5,29,1.2544932240747058,0,0,0,0,4,2,6,0.004792772371514811,0,0.004792772371514811,0.004792772371514811,0.1041936758318153,0.054493224074705714,0.1538941275350062,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.184769682688149,0,302.1754155143973,2076,51.596648655382225,12160,302.1754155143973,0,1056,4257,44,901,1157,101,767,139,382,385,77,115,77,0.03735423588890276,0.05537531712498339,0.03735423588890276,5,10,33,1.303100924041169,0,0,0,0,4,2,6,0.007747247282886963,0,0.007747247282886963,0.007747247282886963,0.1063914790106575,0.05706936310125715,0.1557135948290277,138,394,222,26,26,118,0,123,87,0,8,1
42,12,13.382815790197567,0,303.118895879172,2141,50.855110448583815,12762,303.118895879172,0,1136,4561,46,888,1232,105,774,142,430,394,70,110,70,0.03327666957280979,0.052336900330510666,0.03327666957280979,4,5,27,1.2870852060856903,3,0,3,3,7,5,9,0.07575173962238145,0,0.07575173962238145,0.07575173962238145,0.16356820836695948,0.11965997377215923,0.20747644251673728,138,395,222,26,27,118,0,123,88,0,8,1
42,16,11.710222958144982,0,272.46480860792434,2020,47.356301962492374,11621,272.46480860792434,0,897,3948,46,1020,995,104,758,138,374,403,90,132,90,0.043907798974832254,0.06390997373674563,0.043907798974832254,10,54,61,1.779880038168678,3,0,3,3,7,5,9,0.08109873985960893,0,0.08109873985960893,0.08109873985960893,0.16728826963697302,0.12419350424829097,0.21038303402565506,138,392,222,26,24,118,0,123,87,0,8,1
40,12,13.480533373070566,0,305.9351868295893,2082,52.05,12237,305.9351868295893,0,1074,4295,44,887,1183,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.39214643400564,0,304.89828059448166,2099,51.51922344462443,12424,304.89828059448166,0,1115,4407,44,867,1195,102,765,139,408,381,71,110,71,0.03453266119041346,0.05312722657920299,0.03453266119041346,4,5,25,1.3124263870941444,2,0,2,2,6,4,8,0.06658814658334195,0,0.06658814658334195,0.06658814658334195,0.1582646283540638,0.11242638709414454,0.2041028688648664,138,395,222,26,27,118,0,123,88,0,8,1
41,12,13.42073816778845,0,304.8215563075272,2106,51.35337608992434,12505,304.8215563075272,0,1130,4449,45,861,1205,103,765,139,417,382,70,109,70,0.033919659945178135,0.05277251435755752,0.033919659945178135,4,5,24,1.3313150690592876,3,0,3,3,7,5,9,0.08673607411860455,0,0.08673607411860455,0.08673607411860455,0.1757787356014831,0.13125740438426298,0.22030006586714151,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.599119667945242,0,306.4134028482909,2082,52.042896209502864,12259,306.4134028482909,0,1074,4300,44,886,1192,101,767,139,384,383,75,112,75,0.03654631217287828,0.05436245473045316,0.03654631217287828,4,5,29,1.2508355003078382,0,0,0,0,4,2,6,0.0008912003330395769,0,0.0008912003330395769,0.0008912003330395769,0.10077980029266288,0.05083550030783823,0.15072410026746152,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.501774077210547,0,305.5535680270475,2094,51.67454432473488,12383,305.5535680270475,0,1103,4377,44,873,1198,102,766,139,401,381,72,110,72,0.03512990829549121,0.0534935941592201,0.03512990829549121,4,5,26,1.2941585844050876,2,0,2,2,6,4,8,0.047102490279381654,0,0.047102490279381654,0.047102490279381654,0.14121467906069682,0.09415858440508773,0.1882707731864029,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.493109831631573,0,303.11140478057877,2058,51.47153555941792,12124,303.11140478057877,0,1069,4273,44,862,1174,100,760,139,386,369,73,109,73,0.03581058410764165,0.053809894345780034,0.03581058410764165,4,5,28,1.2709588564589933,0,0,0,0,4,2,6,0.011976489548856904,0,0.011976489548856904,0.011976489548856904,0.11077884054366996,0.06137766492051029,0.16018001591532333,138,395,222,26,27,118,0,123,88,0,8,1
41,15,12.186909963971887,0,282.70148954167547,2044,48.85876705726049,11827,282.70148954167547,0,948,4052,45,990,1050,103,763,138,376,401,87,127,87,0.04206848676683376,0.06139100597590702,0.04206848676683376,8,40,53,1.623788277242144,2,0,2,2,6,4,8,0.05453445994638555,0,0.05453445994638555,0.05453445994638555,0.14499092947178757,0.09976269438869662,0.19021916391409863,138,393,222,26,25,118,0,123,87,0,8,1
41,13,13.02666469815658,0,299.52490079340845,2109,51.05161331111925,12374,299.52490079340845,0,1031,4289,45,990,1145,103,802,141,389,403,84,123,84,0.03958179370022981,0.05790236181260177,0.03958179370022981,8,31,48,1.506995013839189,1,0,1,1,5,3,7,0.021871915991223317,0,0.021871915991223317,0.021871915991223317,0.11676846891518256,0.06932019262453294,0.16421674554849217,138,393,222,26,25,118,0,123,87,0,8,1
40,12,13.533195382596384,0,305.7441857135009,2092,51.7350489589859,12365,305.7441857135009,0,1100,4367,44,875,1199,101,766,139,398,384,73,111,73,0.03536256354200095,0.0536363112003198,0.03536256354200095,4,5,27,1.287042434152236,1,0,1,1,5,3,7,0.03951192996982277,0,0.03951192996982277,0.03951192996982277,0.13457293877915857,0.08704243415223607,0.18210344296157188,138,395,222,26,27,118,0,123,88,0,8,1
40,12,13.556319497210719,0,305.84957006439697,2093,51.69752261496397,12385,305.84957006439697,0,1103,4375,44,874,1201,101,766,139,400,384,73,111,73,0.03521826549066807,0.05354779486023452,0.03521826549066807,4,5,27,1.291456031652757,1,0,1,1,5,3,7,0.044219767328428014,0,0.044219767328428014,0.044219767328428014,0.13869229647455855,0.09145603165275709,0.18592856079888764,138,395,222,26,27,118,0,123,88,0,8,1
